computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		25	female	23	implicit	1432	1	1	1	1	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	none	0,5006850999998278	0	1	1	none	none	none
Laposka		25	female	23	implicit	1432	1	1	1	2	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	none	0,4208243000030052	0	1	1	none	none	none
Laposka		25	female	23	implicit	1432	1	1	1	3	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	low	0,42879670000547776	0	2	2	False	False	low
Laposka		25	female	23	implicit	1432	1	1	1	4	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	low	0,30084139999962645	0	2	2	False	False	low
Laposka		25	female	23	implicit	1432	1	1	1	5	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	low	0,37299199999688426	0	4	4	False	False	low
Laposka		25	female	23	implicit	1432	1	1	1	6	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	pattern	high	0,500586200003454	0	1	1	False	False	high
Laposka		25	female	23	implicit	1432	1	1	1	7	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	low	0,4129255000007106	0	2	2	False	False	low
Laposka		25	female	23	implicit	1432	1	1	1	8	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	pattern	high	0,3967867999963346	0	4	4	False	False	high
Laposka		25	female	23	implicit	1432	1	1	1	9	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	high	0,4368527999977232	0	1	1	False	False	high
Laposka		25	female	23	implicit	1432	1	1	1	10	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	pattern	high	0,4368936999962898	0	3	3	False	False	high
Laposka		25	female	23	implicit	1432	1	1	1	11	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	random	low	0,30887430000439053	0	3	3	False	False	low
Laposka		25	female	23	implicit	1432	1	1	1	12	59,98515967022708	16,671893277296995	0,019553888954886047	Gold	pattern	high	0,36484329999802867	0	2	2	False	False	high
