computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		49	female	23	implicit	1234	1	1	1	1	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	none	0,5246396999864373	0	3	3	none	none	none
Laposka		49	female	23	implicit	1234	1	1	1	2	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	none	0,34879600000567734	0	3	3	none	none	none
Laposka		49	female	23	implicit	1234	1	1	1	3	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,3407402999873739	0	1	1	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	4	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,4447699000011198	0	2	2	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	5	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,30880400000023656	0	4	4	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	6	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,2928008000017144	0	3	3	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	7	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,3568239000160247	0	2	2	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	8	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,48475830000825226	0	4	4	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	9	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,34876940000685863	0	4	4	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	10	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,436740600009216	0	1	1	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	11	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	high	0,26882040000054985	0	1	1	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	12	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,4206963000178803	0	2	2	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	13	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	low	0,30877269999473356	0	3	3	False	False	low
Laposka		49	female	23	implicit	1234	1	1	1	14	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,35684230001061223	0	3	3	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	15	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	high	0,32469680000212975	0	4	4	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	16	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,34874040001886897	0	4	4	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	17	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	random	high	0,3726672999910079	0	1	1	False	False	high
Laposka		49	female	23	implicit	1234	1	1	1	18	59,96224776056681	16,673869747832857	0,08511683541869386	Gold	pattern	high	0,3087828999850899	0	1	1	False	False	high
