computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		6	female	21	implicit	1243	1	1	1	1	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	none	0,4849941000138642	0	1	1	none	none	none
Laposka		6	female	21	implicit	1243	1	1	1	2	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	none	0,3889245000027586	0	4	4	none	none	none
Laposka		6	female	21	implicit	1243	1	1	1	3	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	low	0,4048307999910321	0	4	4	False	False	low
Laposka		6	female	21	implicit	1243	1	1	1	4	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	high	0,3805971999972826	0	3	3	False	False	high
Laposka		6	female	21	implicit	1243	1	1	1	5	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	low	0,36489399999845773	0	2	2	False	False	low
Laposka		6	female	21	implicit	1243	1	1	1	6	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	pattern	high	0,32474709999223705	0	1	1	False	False	high
Laposka		6	female	21	implicit	1243	1	1	1	7	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	low	0,3408402000059141	0	1	1	False	False	low
Laposka		6	female	21	implicit	1243	1	1	1	8	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	pattern	high	0,3969371000130195	0	2	2	False	False	high
Laposka		6	female	21	implicit	1243	1	1	1	9	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	low	0,4128781000035815	0	4	4	False	False	low
Laposka		6	female	21	implicit	1243	1	1	1	10	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	pattern	high	0,42071939999004826	0	4	4	False	False	high
Laposka		6	female	21	implicit	1243	1	1	1	11	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	low	0,46094190000439994	0	1	1	False	False	low
Laposka		6	female	21	implicit	1243	1	1	1	12	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	pattern	high	0,46939820000261534	0	3	3	False	False	high
Laposka		6	female	21	implicit	1243	1	1	1	13	59,98159764362817	16,678131092413125	0,09299565320643965	Gold	random	high	0,3483632999996189	0	2	2	False	False	high
