computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		28	female	21	implicit	1324	1	1	1	1	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	none	0,35696469999993496	0	1	1	none	none	none
Laposka		28	female	21	implicit	1324	1	1	1	2	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	none	0,41289480000000367	0	3	3	none	none	none
Laposka		28	female	21	implicit	1324	1	1	1	3	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,34083400000008623	0	1	1	False	True	low
Laposka		28	female	21	implicit	1324	1	1	1	4	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,3649399999999332	0	4	4	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	5	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,34086660000002666	0	1	1	False	True	low
Laposka		28	female	21	implicit	1324	1	1	1	6	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,2928312999999889	0	1	1	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	7	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	high	0,3569354999999632	0	3	3	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	8	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,3249054000000342	0	3	3	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	9	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,3169416999999157	0	3	3	True	False	low
Laposka		28	female	21	implicit	1324	1	1	1	10	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,340950199999952	1	2	1	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	11	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,4449659000001702	0	4	4	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	12	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,5407929000000422	0	4	4	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	13	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,4526769999999942	0	3	3	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	14	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,41290859999980967	0	1	1	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	15	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,4288767000000462	0	4	4	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	16	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,3489552000000913	0	3	3	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	17	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,45292110000013963	0	4	4	False	True	low
Laposka		28	female	21	implicit	1324	1	1	1	18	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,5488282999999683	0	2	2	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	19	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,5488823000000593	0	4	4	False	True	low
Laposka		28	female	21	implicit	1324	1	1	1	20	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,3809559999999692	0	4	4	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	21	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,34870139999998173	0	2	2	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	22	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,3888649999998961	0	1	1	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	23	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,42099740000003294	0	2	2	False	True	low
Laposka		28	female	21	implicit	1324	1	1	1	24	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,5007964000001266	0	3	3	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	25	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,4610040999998546	0	1	1	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	26	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,60490649999997	0	2	2	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	27	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,4448701000001165	0	4	4	False	False	low
Laposka		28	female	21	implicit	1324	1	1	1	28	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	pattern	high	0,3568930999999793	0	4	4	False	False	high
Laposka		28	female	21	implicit	1324	1	1	1	29	60,0003840024621	16,671995798319852	0,06286303424494664	Gold	random	low	0,38090950000014345	0	2	2	False	False	low
