computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		76	female	22	implicit	1432	1	1	1	1	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	none	0,5328449000080582	0	4	4	none	none	none
Laposka		76	female	22	implicit	1432	1	1	1	2	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	none	0,4769296000013128	0	3	3	none	none	none
Laposka		76	female	22	implicit	1432	1	1	1	3	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,32484800000383984	0	4	4	False	True	low
Laposka		76	female	22	implicit	1432	1	1	1	4	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,39691680000396445	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	5	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,4127079999889247	1	3	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	6	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,36495709999871906	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	7	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,32448320000548847	1	4	3	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	8	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,38863560000027064	0	4	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	9	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,37288819999957923	1	3	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	10	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,4049559999984922	0	3	3	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	11	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,46091390000947285	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	12	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,8608128000050783	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	13	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,33260449999943376	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	14	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,3167919000115944	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	15	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,4607819999946514	0	2	2	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	16	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,5087981000106083	0	4	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	17	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,34881290000339504	0	2	2	False	True	low
Laposka		76	female	22	implicit	1432	1	1	1	18	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,34881419999874197	0	3	3	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	19	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,2609109000040917	1	1	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	20	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,40491430000110995	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	21	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,380854899995029	0	2	2	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	22	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,3248028000089107	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	23	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,35678860000916757	0	4	4	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	24	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,38075350000872277	0	4	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	25	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,37283789999492	1	1	2	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	26	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,4208428999991156	0	3	3	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	27	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,3728804999991553	0	4	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	28	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,5728659000014886	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	29	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,38086459999613	1	3	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	30	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,38095620000967756	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	31	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,3968598000064958	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	32	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,6929483999992954	0	4	4	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	33	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,3888959000032628	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	34	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,3648195999994641	0	3	3	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	35	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,5328655000048457	0	3	3	False	False	low
Laposka		76	female	22	implicit	1432	1	1	1	36	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,38073720000102185	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	37	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	high	0,2767961000063224	0	2	2	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	38	59,9994120030313	16,67817394963775	0,133735216346855	Gold	pattern	high	0,3168476999999257	0	1	1	False	False	high
Laposka		76	female	22	implicit	1432	1	1	1	39	59,9994120030313	16,67817394963775	0,133735216346855	Gold	random	low	0,444908099991153	0	4	4	False	False	low
