computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		69	female	20	implicit	1234	1	1	1	1	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	none	1,0140217000007397	0	4	4	none	none	none
Laposka		69	female	20	implicit	1234	1	1	1	2	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	none	0,3608315999954357	0	4	4	none	none	none
Laposka		69	female	20	implicit	1234	1	1	1	3	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,36004079999838723	1	3	4	False	False	low
Laposka		69	female	20	implicit	1234	1	1	1	4	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,4551839999985532	0	4	4	False	True	low
Laposka		69	female	20	implicit	1234	1	1	1	5	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,3993248999977368	0	3	3	False	True	low
Laposka		69	female	20	implicit	1234	1	1	1	6	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	pattern	high	0,4617785000009462	1	1	3	False	False	high
Laposka		69	female	20	implicit	1234	1	1	1	7	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	1,8694266000020434	0	2	2	False	False	low
Laposka		69	female	20	implicit	1234	1	1	1	8	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	pattern	high	0,5996931000045151	1	2	3	False	False	high
Laposka		69	female	20	implicit	1234	1	1	1	9	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,3599737000040477	1	4	2	False	False	low
Laposka		69	female	20	implicit	1234	1	1	1	10	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	pattern	high	0,3036996000009822	1	3	4	False	False	high
Laposka		69	female	20	implicit	1234	1	1	1	11	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,45561979999911273	0	2	2	False	False	low
Laposka		69	female	20	implicit	1234	1	1	1	12	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	pattern	high	0,3999152000033064	0	4	4	False	False	high
Laposka		69	female	20	implicit	1234	1	1	1	13	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	random	low	0,3517286999995122	1	1	4	False	False	low
Laposka		69	female	20	implicit	1234	1	1	1	14	59,990665453834794	16,676915966403794	0,08606433948185307	Gold	pattern	high	0,3997555999958422	0	1	1	False	False	high
