computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		10	female	20	implicit	1243	1	1	1	1	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	none	0,6891307000041706	0	3	3	none	none	none
Laposka		10	female	20	implicit	1243	1	1	1	2	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	none	0,4623367999884067	0	3	3	none	none	none
Laposka		10	female	20	implicit	1243	1	1	1	3	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,43118220000178553	0	3	3	True	False	low
Laposka		10	female	20	implicit	1243	1	1	1	4	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,4856664999970235	0	4	4	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	5	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,3676514999970095	0	4	4	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	6	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4231770000042161	0	3	3	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	7	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,5094075000088196	0	1	1	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	8	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,3916214999917429	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	9	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,5756906000024173	0	4	4	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	10	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4932612000120571	0	2	2	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	11	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,5036260000051698	0	1	1	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	12	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,48018410000076983	0	4	4	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	13	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	high	0,48767509999743197	0	2	2	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	14	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,5915364999964368	0	3	3	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	15	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,3996499000058975	0	3	3	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	16	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,43181759999424685	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	17	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,46349280000140425	0	2	2	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	18	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,43132340000011027	0	2	2	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	19	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,4396086000051582	0	3	3	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	20	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,42384089999541175	0	4	4	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	21	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	high	0,5432174000015948	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	22	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4076558000087971	0	3	3	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	23	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,4239077000092948	0	1	1	False	True	low
Laposka		10	female	20	implicit	1243	1	1	1	24	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,3764442000101553	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	25	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,4560263000021223	0	3	3	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	26	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4873193999956129	0	2	2	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	27	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,5033466999884695	0	2	2	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	28	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4318325000058394	0	4	4	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	29	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,4710898999910569	0	3	3	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	30	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,42369580001104623	0	3	3	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	31	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	high	0,43176810001023114	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	32	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,35189409999293275	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	33	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	low	0,42355409999436233	0	4	4	False	False	low
Laposka		10	female	20	implicit	1243	1	1	1	34	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,5033990999945672	0	2	2	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	35	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	high	0,43931119999615476	0	3	3	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	36	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4236345000099391	0	4	4	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	37	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	random	high	0,45543840000755154	0	1	1	False	False	high
Laposka		10	female	20	implicit	1243	1	1	1	38	60,00308415756153	16,676432772993476	0,06993955103360473	Gold	pattern	high	0,4395094999927096	0	3	3	False	False	high
