computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill	high_low_learning
Laposka		35	female	21	implicit	1423	1	1	1	1	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	none	0,4098145000000386	0	2	2	none	none	none
Laposka		35	female	21	implicit	1423	1	1	1	2	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	none	0,30215469999984634	0	1	1	none	none	none
Laposka		35	female	21	implicit	1423	1	1	1	3	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3631166000000121	0	1	1	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	4	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3754496999999901	0	2	2	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	5	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,362314600000218	0	2	2	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	6	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,43701720000012756	0	3	3	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	7	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3516525999998521	0	1	1	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	8	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,3274053999998614	0	1	1	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	9	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,35922839999989264	0	2	2	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	10	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,40507479999996576	0	4	4	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	11	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3593551999999818	0	1	1	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	12	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,32599550000009003	0	2	2	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	13	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,37556560000007266	0	3	3	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	14	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,327419799999916	1	3	1	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	15	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,37556679999988773	0	2	2	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	16	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,4075652999999875	0	1	1	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	17	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3909264000001258	0	4	4	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	18	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,42379030000006424	0	4	4	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	19	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3431108000002041	1	4	2	True	False	low
Laposka		35	female	21	implicit	1423	1	1	1	20	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,4475846000000274	0	2	2	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	21	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,3036317000000963	0	1	1	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	22	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,43918779999989965	0	3	3	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	23	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,4637427000000116	0	1	1	False	True	low
Laposka		35	female	21	implicit	1423	1	1	1	24	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,3752564999999777	0	1	1	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	25	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,35174510000001646	0	1	1	True	False	low
Laposka		35	female	21	implicit	1423	1	1	1	26	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,37525170000003527	0	4	4	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	27	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,47892289999981585	0	2	2	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	28	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,3436647000000903	0	2	2	False	False	high
Laposka		35	female	21	implicit	1423	1	1	1	29	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	random	low	0,36744809999981953	0	1	1	False	False	low
Laposka		35	female	21	implicit	1423	1	1	1	30	60,148132821464195	16,67634957983169	0,11989989442245844	Gold	pattern	high	0,5034679999998843	0	3	3	False	False	high
