computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		24	male	32	noASRT	noPattern	1	1	1	1	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4733464000019012	0	3	3	none	none
Laposka		24	male	32	noASRT	noPattern	1	1	1	2	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,37466699999640696	1	4	2	none	none
Laposka		24	male	32	noASRT	noPattern	1	1	1	3	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,5574523999966914	0	1	1	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	4	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,49287940000067465	0	2	2	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	5	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,5833281999948667	0	1	1	False	True
Laposka		24	male	32	noASRT	noPattern	1	1	1	6	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,5676091000059387	0	4	4	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	7	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,42389790000015637	0	2	2	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	8	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,40050370000244584	0	2	2	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	9	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,35931750000600005	0	3	3	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	10	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4234918000001926	0	3	3	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	11	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4954154999941238	0	4	4	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	12	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4395894999979646	0	4	4	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	13	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4625053999989177	0	1	1	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	14	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,4793629999985569	0	2	2	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	15	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,639429900002142	1	1	3	False	True
Laposka		24	male	32	noASRT	noPattern	1	1	1	16	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,6069506999992882	0	1	1	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	17	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,44716909999988275	0	3	3	False	False
Laposka		24	male	32	noASRT	noPattern	1	1	1	18	59,98987370990531	16,671423529367207	0,10124806658170649	Gold	random	none	0,49458510000113165	0	3	3	False	False
