computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		60	female	20	noASRT	noPattern	1	1	1	1	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,4642864000015834	0	4	4	none	none
Laposka		60	female	20	noASRT	noPattern	1	1	1	2	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,45276749999902677	0	3	3	none	none
Laposka		60	female	20	noASRT	noPattern	1	1	1	3	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,23631580000073882	1	1	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	4	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,4176569999981439	0	4	4	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	5	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,4467101000009279	0	3	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	6	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,3192369999997027	0	3	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	7	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,33385419999831356	1	2	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	8	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,45421779999742284	0	1	1	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	9	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,3025262000010116	1	3	1	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	10	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,37384449999808567	0	3	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	11	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,3186277000022528	0	3	3	True	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	12	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,2789965999982087	1	2	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	13	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,3986439000000246	0	4	4	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	14	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,4882371999992756	0	3	3	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	15	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,37983410000015283	0	1	1	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	16	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,35918410000158474	0	1	1	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	17	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,30124090000026627	0	1	1	True	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	18	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,5337800999986939	0	2	2	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	19	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,503024199999345	0	2	2	False	False
Laposka		60	female	20	noASRT	noPattern	1	1	1	20	59,73662123603932	16,67089411763728	0,938045658784425	Gold	random	none	0,3264216999996279	0	2	2	True	False
