computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		65	female	20	noASRT	noPattern	1	1	1	1	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,7753673999995954	0	2	2	none	none
Laposka		65	female	20	noASRT	noPattern	1	1	1	2	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,3258224000001064	1	1	2	none	none
Laposka		65	female	20	noASRT	noPattern	1	1	1	3	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,46876110000084736	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	4	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4468063999993319	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	5	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4217696000014257	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	6	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,39128209999944374	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	7	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4390375999992102	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	8	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,42415860000073735	0	1	1	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	9	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,46394040000086534	0	4	4	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	10	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,45485290000033274	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	11	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4073764000004303	0	4	4	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	12	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5026946999987558	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	13	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,37525020000066434	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	14	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5592990000004647	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	15	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4871650999994017	1	3	4	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	16	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4792787000005774	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	17	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,3994813000008435	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	18	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5671405000011873	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	19	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5027427999993961	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	20	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,9110725999998976	0	2	2	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	21	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,42289899999923364	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	22	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,591744600000311	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	23	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,6150446999999986	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	24	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5912437999995745	0	3	3	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	25	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,49543439999979455	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	26	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,3756083000007493	0	3	3	True	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	27	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,45527229999970587	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	28	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,49567839999872376	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	29	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4954189000000042	0	4	4	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	30	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5754892999993899	0	2	2	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	31	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,38340229999994335	1	4	2	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	32	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5516673999991326	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	33	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4795325999984925	0	4	4	True	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	34	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,47155620000012277	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	35	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4792402000002767	0	2	2	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	36	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,49553350000132923	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	37	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,48732659999950556	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	38	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,6467637000005197	0	3	3	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	39	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,46353559999988647	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	40	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5353145000008226	0	3	3	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	41	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,50333689999934	0	3	3	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	42	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,5277764000002207	0	1	1	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	43	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,790978000000905	0	3	3	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	44	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,6077777999998943	0	1	1	False	True
Laposka		65	female	20	noASRT	noPattern	1	1	1	45	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,4872454000014841	0	4	4	False	False
Laposka		65	female	20	noASRT	noPattern	1	1	1	46	59,996424213172304	16,677538655451773	0,1386151306439625	Gold	random	none	0,7518619999991643	0	2	2	False	False
