computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		52	male	23	noASRT	noPattern	1	1	1	1	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3952218999984325	0	3	3	none	none
Laposka		52	male	23	noASRT	noPattern	1	1	1	2	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,26796169999579433	1	1	3	none	none
Laposka		52	male	23	noASRT	noPattern	1	1	1	3	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3433394000021508	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	4	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3823361999966437	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	5	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,34323589999985415	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	6	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3997086000017589	0	2	2	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	7	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,31162570000014966	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	8	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3432948999979999	0	2	2	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	9	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4071897000030731	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	10	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3359658999979729	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	11	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4154682000007597	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	12	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4073138000021572	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	13	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4716550000011921	0	4	4	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	14	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3910362000024179	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	15	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4312735999992583	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	16	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,32732169999508187	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	17	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,33579449999524513	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	18	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,38279789999796776	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	19	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3435204999987036	1	4	2	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	20	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,41550379999534925	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	21	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3995846000034362	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	22	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3516760999991675	1	4	2	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	23	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4397314000016195	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	24	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,42268740000145044	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	25	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,5675525999977253	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	26	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3754839999965043	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	27	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,38350460000219755	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	28	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3509721000009449	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	29	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,43141739999555284	0	3	3	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	30	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,495776299998397	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	31	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4875383000035072	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	32	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3273632999989786	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	33	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,415439399999741	0	2	2	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	34	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3516501000049175	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	35	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,2952420000001439	1	2	3	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	36	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,42336300000170013	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	37	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3833792000004905	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	38	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4154105999987223	1	2	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	39	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,47169489999942016	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	40	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,5034360999998171	0	2	2	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	41	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4150242999967304	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	42	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4152219999959925	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	43	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4154093000033754	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	44	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3992809000046691	0	1	1	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	45	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,375551600001927	0	1	1	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	46	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,36785120000422467	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	47	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4235770000013872	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	48	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4553048999950988	0	4	4	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	49	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,43967679999332177	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	50	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,42376749999675667	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	51	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4155545000030543	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	52	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3833154999956605	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	53	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,5754996000032406	0	4	4	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	54	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,415677400000277	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	55	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,39164489999529906	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	56	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3915677000040887	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	57	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,42394570000033127	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	58	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,35138390000065556	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	59	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,39144439999654423	0	4	4	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	60	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,34364730000379495	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	61	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,43142470000020694	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	62	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3493478999953368	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	63	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4313951000003726	0	3	3	True	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	64	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,40745330000208924	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	65	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,37577910000254633	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	66	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4874832999994396	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	67	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,9036645000014687	0	1	1	False	True
Laposka		52	male	23	noASRT	noPattern	1	1	1	68	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4232440000050701	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	69	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4716753999964567	1	2	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	70	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,43109630000253674	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	71	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4874387000018032	0	1	1	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	72	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,415647000001627	0	4	4	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	73	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4473576000018511	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	74	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,3912925999975414	0	2	2	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	75	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,40729589999682503	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	76	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,4231680000011693	0	3	3	False	False
Laposka		52	male	23	noASRT	noPattern	1	1	1	77	59,969439573021695	16,676599159714485	0,12471656385857471	Gold	random	none	0,42353210000146646	0	3	3	True	False
