computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		26	female	21	noASRT	noPattern	1	1	1	1	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,5938838000001851	0	1	1	none	none
Laposka		26	female	21	noASRT	noPattern	1	1	1	2	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4162292000037269	0	1	1	none	none
Laposka		26	female	21	noASRT	noPattern	1	1	1	3	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,42268519999925047	0	1	1	True	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	4	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4890966999955708	0	3	3	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	5	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4547737999964738	0	2	2	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	6	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,407690600004571	0	3	3	False	True
Laposka		26	female	21	noASRT	noPattern	1	1	1	7	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,3995123999993666	0	2	2	False	True
Laposka		26	female	21	noASRT	noPattern	1	1	1	8	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,5431177999998908	0	1	1	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	9	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4386591000002227	0	4	4	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	10	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,39120050000201445	0	4	4	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	11	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,37522200000239536	0	3	3	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	12	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4793398999972851	0	1	1	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	13	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,46340029999555554	0	3	3	False	True
Laposka		26	female	21	noASRT	noPattern	1	1	1	14	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,4148053999961121	0	2	2	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	15	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,5031652999969083	0	4	4	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	16	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,41486319999967236	0	1	1	False	False
Laposka		26	female	21	noASRT	noPattern	1	1	1	17	59,974007265440875	16,675251260502048	0,13896041843406054	Gold	random	none	0,43090650000522146	0	2	2	False	False
