computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		27	female	19	noASRT	noPattern	1	1	1	1	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,5807831999991322	0	2	2	none	none
Laposka		27	female	19	noASRT	noPattern	1	1	1	2	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,32472569998935796	0	2	2	none	none
Laposka		27	female	19	noASRT	noPattern	1	1	1	3	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,332871199992951	0	4	4	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	4	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,2686965000029886	0	4	4	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	5	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,3728101000015158	0	1	1	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	6	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,38879240000096615	0	2	2	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	7	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,372986000002129	0	4	4	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	8	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,47684360000130255	0	1	1	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	9	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,38081570000213105	0	2	2	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	10	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,32495309998921584	0	4	4	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	11	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,2769426000013482	0	4	4	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	12	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,300782899998012	0	4	4	True	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	13	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,28453129999979865	0	4	4	True	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	14	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,3968396999989636	0	1	1	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	15	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,35673729999689385	0	2	2	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	16	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,2845372000010684	0	2	2	False	False
Laposka		27	female	19	noASRT	noPattern	1	1	1	17	59,98415218852253	16,676767226875985	0,11998846267106386	Gold	random	none	0,38897289999295026	0	1	1	False	False
