computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		37	female	20	noASRT	noPattern	1	1	1	1	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,5567159999991418	0	4	4	none	none
Laposka		37	female	20	noASRT	noPattern	1	1	1	2	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,44473009999637725	0	1	1	none	none
Laposka		37	female	20	noASRT	noPattern	1	1	1	3	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,37288189999526367	0	3	3	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	4	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,31678480000118725	0	4	4	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	5	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,3964916999975685	0	1	1	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	6	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,2446600000039325	1	2	1	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	7	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,3728574999986449	0	1	1	False	True
Laposka		37	female	20	noASRT	noPattern	1	1	1	8	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,37286390000372194	1	2	3	False	True
Laposka		37	female	20	noASRT	noPattern	1	1	1	9	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,6127242000002298	0	2	2	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	10	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,3567719999991823	0	4	4	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	11	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,36476379999658093	0	3	3	False	False
Laposka		37	female	20	noASRT	noPattern	1	1	1	12	59,96904397853061	16,67609831935554	0,2247697343366791	Gold	random	none	0,2929069999954663	0	4	4	False	True
