computer_name	subject_group	subject_number	subject_sex	subject_age	asrt_type	PCode	session	epoch	block	trial	frame_rate	frame_time	frame_sd	stimulus_color	trial_type_pr	triplet_type_hl	RT	error	stimulus	response	repetition	trill
Laposka		59	male	24	noASRT	noPattern	1	1	1	1	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,603232499999649	0	3	3	none	none
Laposka		59	male	24	noASRT	noPattern	1	1	1	2	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,34873030000017025	0	4	4	none	none
Laposka		59	male	24	noASRT	noPattern	1	1	1	3	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,2847364999997808	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	4	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4525890000004438	0	1	1	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	5	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,19731080000019574	1	4	1	False	True
Laposka		59	male	24	noASRT	noPattern	1	1	1	6	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4048810999993293	0	1	1	False	True
Laposka		59	male	24	noASRT	noPattern	1	1	1	7	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,43673149999995076	0	3	3	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	8	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3981891000003088	0	1	1	False	True
Laposka		59	male	24	noASRT	noPattern	1	1	1	9	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4025409000005311	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	10	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,316699900000458	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	11	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4288453000008303	0	3	3	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	12	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,5087798999993538	0	2	2	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	13	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,2847020999997767	0	2	2	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	14	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3567253000001074	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	15	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3887574999989738	0	3	3	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	16	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3488381000006484	0	1	1	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	17	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3808236000004399	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	18	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,500709599999027	0	2	2	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	19	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,38880450000033306	0	1	1	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	20	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,38080579999950714	0	4	4	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	21	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,5246016000000964	0	2	2	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	22	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4049005999986548	0	3	3	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	23	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,34873940000034054	0	1	1	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	24	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,3808238999990863	0	3	3	False	True
Laposka		59	male	24	noASRT	noPattern	1	1	1	25	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,4046292999992147	0	1	1	False	True
Laposka		59	male	24	noASRT	noPattern	1	1	1	26	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,30089369999950577	0	1	1	False	False
Laposka		59	male	24	noASRT	noPattern	1	1	1	27	59,97465471145885	16,676750420162893	0,31363229538064175	Gold	random	none	0,45194420000007085	0	3	3	False	False
